Index,Account Id,Lead Owner,First Name,Last Name,Company,Phone 1,Phone 2,Email 1,Email 2,Website,Source,Deal Stage,Notes
7379,8D580cA78FE427D,Karina Glover,Joanna,Morgan,"Ashley, Soto and Mcconnell",+1-970-665-2697,(846)534-3357x443,janet14@moody.net,asutton@richard.biz,https://www.barrett.info/,Cold Email,Disqualified,Management rest consider job.
7380,cA5EDb303CcEeFC,Veronica Gillespie,Marcus,Chang,"Hahn, Ochoa and Reid",525.357.4841x947,594.578.7078x8622,bensonmonique@combs.org,ruthzhang@vargas.com,http://yates-park.com/,Chatbot,Proposal Sent,Claim tell at night mean concern perhaps.
7381,2eBa6AfbcFD6Bb7,Brenda Lowe,Larry,Osborne,Conner-Roberts,763.734.5094,8166092266,qdavis@mathis-chan.com,desireespears@pineda.net,http://www.meza.biz/,Podcast,Proposal Sent,Situation window address leave.
7382,f63B78a8639448C,Leah Oneal,Beth,Sandoval,Reid Group,001-409-726-3508,001-855-251-4351,olivia80@braun.com,soniaruiz@montgomery-orozco.com,https://dunlap-mora.org/,Webinars,New Lead,If wait hair.
7383,8a5d30F6BafC8cA,Haley Lang,Kurt,White,Mcintyre Group,001-522-562-3003x9997,+1-272-942-2310x535,jeanettehurley@orr.com,christine43@vaughan.com,http://sweeney-pugh.info/,Organic Search (SEO),Proposal Sent,Rule perhaps the argue throw American.
7384,0f3266aaC60Df06,Tracy Lindsey,Joshua,Powell,"Erickson, Best and Williams",001-680-545-9179x301,(969)706-3528x115,apowell@velez.org,megantrujillo@blackburn.com,http://west-clark.info/,Google Ads,Closed Won,Time we special bed than system material.
7385,aDAd728EF8E0fdE,Kelly Middleton,Jay,Jackson,Noble-Aguilar,(401)776-5438,339-423-0792,karaguerrero@saunders.com,paulafuller@patel.com,http://www.mack-prince.org/,Referral,Closed Won,See development employee.
7386,Db7CcF93eec20E3,Jenna Stewart,Gloria,Anthony,Dalton Ltd,618-286-3884x770,+1-651-814-8288x817,florestracy@schneider.com,phelpssherry@crane-friedman.com,https://www.villanueva.com/,Cold Call,Closed Lost,Great country run policy allow spend might.
7387,80d1DaFCe107DFd,Olivia Kelly,Spencer,Fleming,Patterson-Cole,277-581-0314x757,423-516-6138x1006,yriggs@moreno.com,donna53@crawford-strickland.com,https://www.fitzpatrick-moody.com/,LinkedIn Outreach,New Lead,Policy natural interest half animal article.
7388,75ac3ec52aFbbd1,Jaime George,Tabitha,Chambers,Randolph-Sparks,404.970.5675x033,3658947671,osbornshaun@estes-haney.com,chloe56@beasley.com,http://hodge.com/,Cold Call,Contacted,Room whole very education.
7389,53DEFE218A5b92c,Sergio Copeland,Terry,Shaffer,Singh-Lynn,778.394.8195x7276,+1-870-286-1896x009,veronica94@sharp.biz,rvilla@salas.com,http://short.net/,Other,On Hold,Speak begin score ready appear fall dinner.
7390,5cb7dDC491088D8,Omar Novak,Debra,Wells,"Hickman, Waller and Robertson",001-685-734-7636x000,+1-923-775-8405x48463,troy48@rogers-aguilar.com,cody01@nguyen.net,http://www.cuevas-wolf.com/,Direct Traffic,Re-engagement,Also partner policy politics half degree stay fear.
7391,cc1Cd1aEAADcc1D,Maria Pham,Shawn,Mayer,Ritter-Russell,4004858617,710-770-8456x023,chrisduarte@mathews-mcmillan.com,qmorse@estrada.biz,http://www.hickman.com/,Cold Email,Closed Won,How mission second Mr down opportunity heavy.
7392,ebb8A539fceD155,Michael Dyer,Erica,Sawyer,Cannon-Mclaughlin,+1-316-634-6967,(846)853-9941,francisdominique@rogers.com,uabbott@kirby.com,http://www.pruitt.com/,Cold Call,Re-engagement,Level memory thousand ten raise loss yes.
7393,CEf0b6bEbC00bDB,Felicia Mcgrath,Katie,Curtis,"Mcclain, Mejia and Colon",(999)700-8617x8218,(554)699-2601x92380,veronicahaas@bennett-middleton.biz,kristabond@wood.org,https://www.schneider.biz/,Social Media,Closed Won,Suffer brother create might capital call support.
7394,aB29404BBEDDC59,Michael Schroeder,Kristi,Kaufman,"Massey, Copeland and Grant",(203)631-8020x897,(994)687-3708,omadden@green.net,edgar85@wallace.org,http://peters.com/,Organic Search (SEO),On Hold,But heavy operation power open project for.
7395,11eAEcD5BE5EF3A,Molly Owen,Adrienne,Hamilton,"Owens, Pena and Bailey",+1-695-849-0289x7640,563.546.0433,patriciamadden@hurst.com,antonio14@hinton-crosby.net,http://www.cherry.com/,Content Marketing,Closed Lost,Defense seek store west.
7396,B2B16a5E9301ea1,Briana Rodriguez,Xavier,Kidd,"Hardin, Davies and Townsend",001-589-689-1461x721,836-335-9770x34209,tfry@nash.com,jademoon@sanford.info,https://www.farrell.biz/,Social Media,Proposal Sent,Meeting mind six bed she.
7397,5dEd9FF726EEefe,Maxwell Bell,Jared,Barrera,Reyes-Molina,+1-270-982-7796x285,+1-576-390-7203x205,smallselena@fitzgerald.org,lindseylonnie@garrison-kent.com,http://mack.net/,LinkedIn Outreach,Contacted,Do responsibility character point.
7398,471eFDE75aDcEAf,Desiree Duran,Michaela,Gomez,"Mayer, Barr and Drake",561.237.9675x2688,921.202.5095,hopkinsjoann@joseph-burgess.com,judybishop@fitzpatrick.com,https://www.thompson.net/,Purchased List,New Lead,Section once hand positive exactly several.
7399,b3A7D361cfFDbCc,Sonya Tyler,Patricia,Gallegos,Wallace-Jackson,727-745-7965,001-641-861-2784,qvalentine@gutierrez-house.com,juarezreginald@gentry.com,http://tanner-petersen.org/,Social Media,New Lead,Really car take coach help fact.
7400,B20cB1eb25EAfa0,Jo Wall,Donald,Jefferson,Short and Sons,374.831.0400x12392,(509)346-1895x31517,roseseth@matthews.com,qgarcia@cruz.com,http://www.santos.com/,Networking Event,New Lead,Somebody speech wait eye.
7401,5D88da3eB676169,Rachael Harper,Patrick,Bush,Escobar-Welch,728.974.2412x1998,(374)731-2101x472,catherinekent@riley.com,micheal22@colon-bryan.info,https://www.mccall.org/,Social Media,Closed Won,Late dream nature turn word particularly peace.
7402,Fa5bc68cFE504E9,Paul Drake,Traci,Cook,Daniel PLC,001-411-780-9366x56179,736-828-2289x5559,finleyaaron@weiss.info,kylemcknight@miranda-gamble.com,http://orr-moran.com/,Cold Call,New Lead,Move join relate.
7403,8Ac9C9F8A0A89ED,Madeline Francis,Roger,Walsh,Hoover-Shepherd,(958)201-5869x45907,001-209-547-3786x522,vhorton@yoder.com,dancarrillo@dyer-myers.info,https://gonzales.com/,Trade Show,On Hold,Various task teacher carry field decade military.
7404,9fF3aEb1A02fd6B,Neil Steele,Felicia,Blake,Curry LLC,+1-508-531-0105x191,001-590-220-8024x6171,dustin88@kidd-huff.com,danielle90@guerra-stanton.com,http://holland.com/,Website Form,Qualified,Team base north four most.
7405,a1c0e4F31F4a375,Dave Farley,Kristy,Terry,Mann Group,+1-531-485-9867,931-975-5143x1186,kiara37@dunn.biz,summersjenna@pham-price.com,http://www.hardy.org/,Chatbot,Qualified,Condition character PM wonder.
7406,C820Beda0638e58,Lance Day,Madeline,Sims,Lozano-Acosta,001-512-420-7750x429,385.629.6748x27479,sholmes@hart.com,zgonzales@hicks-owen.com,https://robertson.com/,Retargeting Ads,Negotiation,Threat community wrong who record of.
7407,87B712EbFF7e6a2,Bernard Krause,Perry,Davies,Moore-Marshall,001-429-265-4886x0665,+1-594-649-8357x437,petersonbilly@christian-mclaughlin.net,mhernandez@harmon-randall.com,http://www.lucas-james.com/,Partner Program,New Lead,Land early sea join degree.
7408,92EfDf7bEbF836A,Sheila Patrick,Lisa,Lane,Wong PLC,563.801.1713,6344707794,littleellen@everett.biz,rmcbride@daugherty-huynh.com,https://www.richardson-roberts.com/,Trade Show,Re-engagement,Itself drop dinner sense write employee.
7409,cbcA8BAEb764DcE,Carol Clayton,Phyllis,Carr,Montoya-Huang,+1-608-430-2934x7489,001-459-721-4432x2840,eddiemoss@daniel.com,russodonna@odom-shields.com,https://www.york-greer.net/,Trade Show,Closed Won,Drug even head bit adult if mean state.
7410,2Be729fCAAf4a61,Martin Hess,Destiny,Berg,Short-Patel,+1-952-499-0411x35845,+1-810-663-6507x8817,autumn94@jenkins.com,nunezkimberly@potts-spears.com,https://www.clarke.org/,Facebook Ads,Negotiation,Tough fear rather executive war choice professor.
7411,D33da97b4BdB2aA,Mariah Cruz,Collin,Cochran,"Reed, Stone and Wyatt",+1-630-990-5992x439,898.360.4185x2651,vacosta@livingston.biz,selena50@zimmerman.net,https://www.hendricks-howe.com/,Cold Email,Closed Won,From sense produce sign oil through.
7412,2FE945DDFd25BfE,Beverly Larsen,Gordon,Horn,Dunlap PLC,655-531-6602x5214,(440)417-2000x43989,leonardclay@black-huff.com,tbowers@greene.com,https://porter-cannon.com/,Retargeting Ads,On Hold,Key include commercial president party they property.
7413,c6c21bE67bCa896,Juan Atkins,Angel,Jacobson,"Case, Foley and Martin",769.463.5180x73887,869-562-0819x83203,uholmes@brady.com,umaxwell@neal.biz,https://www.strickland.com/,Direct Traffic,Negotiation,Factor month base behind everything citizen.
7414,c59FB9BEEBAF43D,Drew Walls,Marissa,Ellis,Kennedy-Conley,+1-858-405-1077x13806,249.293.9726,gutierrezhunter@hughes-cabrera.net,jessefowler@mcfarland.com,https://lopez.com/,Direct Traffic,Re-engagement,Team toward focus happen once bar.
7415,F19fc7B8b783b1D,Bernard Owens,John,Delgado,Rodriguez Inc,695.555.7548x195,394-266-2171,tyler83@gardner.biz,kerrsheena@levine.com,http://www.bridges-mcfarland.info/,Podcast,Negotiation,Happen single ever fear color drug newspaper.
7416,79C4FC9f93ab19F,Roger Nichols,Wayne,Valentine,"Guzman, Chung and Waters",(635)980-2364x1046,+1-578-564-9658x28430,alejandrafuller@swanson.info,sylviawise@ramos.com,http://www.goodman-duncan.com/,Content Marketing,Re-engagement,Nice they several as shoulder civil final.
7417,F6f812D0cc7CC0A,Candice Davidson,Heidi,Conrad,Mccormick-Morgan,(956)276-4095x788,(436)404-1214,burchmaureen@stuart.com,derekmorrow@santana-palmer.biz,http://thomas.com/,Content Marketing,On Hold,Rest red if now all.
7418,db6d2d93E4ea9dB,Eduardo Francis,Harold,Leonard,Kidd-Copeland,377.510.6770,+1-930-231-3173x082,rhondaryan@morris.info,rebecca61@hernandez-holder.org,http://mercer.com/,Cold Email,Qualified,Everything manage decade such collection.
7419,B2fB0AA3C7fbCD6,Latasha Hoffman,Kim,Ramirez,Stevenson and Sons,572.671.3279x60254,504.684.6068x5970,rogermckay@burnett-mcneil.com,ipowers@fernandez-klein.org,https://www.pitts.net/,Organic Search (SEO),Closed Won,Size program show keep prove edge.
7420,CFDbc380DDedfe7,Brooke Richards,Ariana,Todd,Barron-Gregory,737.437.8720,+1-201-446-0855,qpetersen@whitaker.net,carolyndavenport@heath.org,https://www.dalton.net/,Retargeting Ads,On Hold,How market structure child under cut officer.
7421,F586Ba2bdF6aC5D,Clifford Mclean,Gilbert,Morse,Pitts Ltd,(857)281-5914x17345,001-471-881-1490x11907,tbuck@hardy.info,phayden@shaw.com,http://rodriguez.com/,Purchased List,On Hold,Rule structure attack customer remember yes.
7422,fb02Ece7C9A888b,Cassie Chang,Bobby,Butler,Ali Ltd,758.368.5550x93972,504-535-7653x0582,felicia87@suarez.org,meganbruce@andersen-avila.com,http://nunez.com/,Podcast,Disqualified,Explain technology year south method.
7423,4DF9E8bA0d7D08c,Robert Maynard,Alyssa,Watts,Delgado Ltd,+1-718-294-2984x202,+1-774-608-3759x05073,louis54@beard.com,sallycarrillo@nixon.com,http://www.cox.com/,Organic Search (SEO),Negotiation,Tend stay hope return sign apply through.
7424,8e3fac4dd9b75aA,Haley Zuniga,Norma,Khan,Horn-Hodge,263-796-8776x1758,(887)679-3625x581,sduke@durham.net,frederick57@singleton.com,http://pittman-curry.org/,Content Marketing,Proposal Sent,Travel short weight career.
7425,5bffdAd41aD8436,Glen Donaldson,Maria,Noble,"Proctor, Escobar and Leblanc",+1-238-554-5645x911,(454)649-7059,shawnware@sullivan.com,robertdavid@ashley-barron.biz,https://gentry.com/,Google Ads,Re-engagement,Her evening a explain old address change.
7426,18B5E9AFa1dA4A1,Michele Randall,Caitlin,Hampton,Gross-Arias,4613388354,+1-793-871-0802x99911,lholmes@zavala.org,fhampton@chen-hernandez.com,http://www.donovan.net/,LinkedIn Outreach,New Lead,One subject available main her.
7427,71dFe258cC6f6f6,Sylvia Madden,Marc,Vaughn,"Harris, Jennings and Terry",636.377.4791x858,(884)376-4018x187,pamela28@powell.com,mercedesroberts@brady.com,https://www.shepherd-dean.com/,Cold Call,Negotiation,Southern send husband action baby they.
7428,0Df3d8F550D0dAF,Brent Horton,Monica,Morrison,"Mays, Meza and Prince",001-565-781-5628,917-233-8717,autumn50@dean.biz,howardsally@sosa.info,https://wright.org/,Facebook Ads,Negotiation,Still effect feel already determine member compare find.
7429,1af3F62277A3fEF,Shari Choi,Haley,Ray,Patton-Holder,+1-755-356-2210x72149,(603)645-4534x250,tmosley@oconnor.info,baldwinjackson@zhang.org,https://www.rhodes-everett.com/,Chatbot,Re-engagement,Chair behind feeling born.
7430,d57eFdBBdbEF1F1,Amanda Martinez,Alexandria,Edwards,"Caldwell, Dunlap and Clark",6592813951,(541)660-8383x276,ofitzgerald@matthews.org,juanlopez@villanueva.net,http://dixon-rivera.biz/,Networking Event,Disqualified,Building station affect concern color.
7431,6242E519fa8Fd45,Veronica Austin,Omar,Walker,"Fritz, Kirk and Flynn",+1-257-933-8379x7398,(331)611-0023x7706,gabriella30@hines-wolf.com,destinyreynolds@zavala-hodges.net,https://steele.org/,Facebook Ads,Disqualified,Open citizen term focus.
7432,1E9be4f21D893Ca,Paige Suarez,Jeffrey,Murphy,Richmond and Sons,3215886722,9987662200,xchapman@payne.com,bushcaitlin@vaughan-haney.com,https://www.barnes-huff.biz/,Cold Call,Contacted,Little these easy possible rate even.
7433,FE6420eBeeed35d,Sheryl Barnett,Clarence,Black,"Keller, Choi and Wilkerson",001-679-834-9031x0373,967.763.2772,ian68@frey.com,jody89@scott.com,https://www.lloyd.org/,Cold Call,New Lead,Building son sister watch teach career.
7434,77d7D51C8B35E37,Shelia Trevino,Donald,Farley,Baldwin Group,860.996.4364x3083,001-257-873-7855x1272,devonmcdowell@park.com,allen48@yates-wells.com,http://www.orozco.com/,Trade Show,Proposal Sent,Five and decision.
7435,4B3c0b0AF3307F9,Brady Caldwell,Meredith,Krueger,Barnett Group,(398)657-7146x5142,849.600.7393x080,corykelly@simmons-alexander.com,hortonmackenzie@gallegos.info,http://white.com/,Facebook Ads,Proposal Sent,Kind difference brother carry despite court not.
7436,c009Da6fBCE2aeD,Fred Ferrell,Elijah,Mccormick,"Riddle, Garrison and Kim",384.375.0364,(467)308-2506x8112,combskenneth@pugh-kirk.net,ucarey@park.com,https://chase.com/,Trade Show,On Hold,Service table improve foot.
7437,abdF7b738CAbDE5,Shane Castillo,Carlos,Horne,Graves PLC,(772)228-9324x8374,404.540.6896x2642,barnettcristina@frederick.org,bgates@reid.com,http://house.com/,Direct Traffic,Closed Lost,Everyone member million save stay team choice.
7438,6c7fb9231b66DB1,Selena Davenport,Chad,Ramsey,"Chung, Jacobs and Franco",001-614-229-9148x1391,531-485-8904x1481,nicole77@warner.org,tammieroach@mckee-richardson.com,https://www.hamilton-whitaker.com/,Retargeting Ads,New Lead,Which reason eight left forget.
7439,b1bb9c16803987b,Joann Schneider,Mindy,Hernandez,Curry LLC,7729823626,(237)225-9973x1562,angelmooney@winters.com,mosleytravis@lucas.org,http://www.hawkins-barnett.com/,Networking Event,Closed Won,Ok option reality official foot.
7440,D49daB9D4Ef4CaC,Sylvia Erickson,Beth,Villarreal,Holt Ltd,(462)894-9678x75900,346-465-9672,fblake@reese-schultz.com,kimlinda@molina.com,http://odonnell.biz/,LinkedIn Outreach,Contacted,Hour walk Republican.
7441,a82876C900ecDCc,Billy Richmond,Tracy,Cunningham,Dennis PLC,(441)934-2640x68252,+1-360-935-9177x524,mmccann@arias-tapia.com,christie56@cochran.com,https://mckenzie.com/,Facebook Ads,Closed Won,Serve second score treatment piece ok.
7442,cDaDD515e603571,Chelsea Beasley,Colleen,Mccall,Burgess-Huffman,778.699.7493x4186,(803)499-7870x690,nvillanueva@townsend.com,kellie69@prince.org,http://www.bautista.com/,Podcast,Closed Lost,Agree million able best sea.
7443,FF99edAD75ccE3b,Joyce Stout,Haley,Everett,Berger-Norman,(671)309-3549,242.350.4275,pwalker@watkins.biz,nshelton@vincent-higgins.com,http://www.larsen-winters.net/,Referral,Contacted,Fight across want visit guy late opportunity will.
7444,39EC1e9FaBD3d43,Betty Khan,Austin,Reyes,"Lam, Reid and Andrews",(543)919-1113x24310,523-753-6362x6341,isuarez@woodward.com,hatfieldnicholas@love.com,https://www.morse-pugh.com/,Facebook Ads,Disqualified,Process hospital around economic nearly whom generation safe.
7445,84eDeC8f8bfBEC2,Margaret Fernandez,Misty,Klein,"Steele, Pratt and Higgins",654-644-8124x386,(763)927-1080,villanuevafernando@wagner.net,rorr@blair.com,https://burke.com/,Referral,Re-engagement,Many measure peace west or.
7446,5FfBE91Db05FFFb,Candice Lyons,Sean,Hoffman,"Ellison, Hardin and Malone",(670)577-1090x500,628.335.7511,bramos@curtis-atkinson.com,josephewing@boone-evans.com,https://bush.info/,Networking Event,Closed Won,News plan appear finish really.
7447,5E7C071B7bE1aCC,Eugene Bullock,Jill,Rocha,Barr and Sons,933.287.5658x296,2396038074,villarrealgeorge@osborn.org,angelica15@nash.com,http://watson.com/,Content Marketing,Contacted,Perform into course material hard each.
7448,80E7E5BCa6B45f2,Frances Frye,Angie,Chang,Oneill-Schmitt,001-626-281-8764x447,(926)287-5405,hickmancolton@haas-petty.com,russellmiles@hatfield.com,https://www.ross.com/,Google Ads,Qualified,Seat realize next become.
7449,0a3CE9cfa61BF3f,Vicki Tyler,Larry,Ochoa,Vasquez-Miles,300-556-6208,(963)747-8344,wanda92@mcguire.org,kathleen60@moses.net,http://porter.com/,Direct Traffic,Qualified,Election defense do market team according power generation.
7450,2B6c59AEF8Bfcd3,Clarence Prince,Shannon,Webster,Rich Inc,477.717.4951x97103,2334610470,harrisconnor@barnett-suarez.com,brianamercado@barrera-sanders.com,https://www.galvan.com/,Direct Traffic,Proposal Sent,Protect spend assume almost.
7451,71E2B1Eeabebcc1,Gavin Daugherty,Peggy,Donaldson,"Rodgers, Ramsey and Mullen",(957)338-3983,001-644-287-7987x77004,powerspatricia@wilkinson.net,holmescarly@morgan.com,https://miranda.net/,Content Marketing,New Lead,Again important worker claim Republican big.
7452,40CC7fEDD8585fF,Gloria Rice,Tyrone,Escobar,"Cannon, Kennedy and Barry",001-353-507-5226x2162,532.339.4503,gilbertjaclyn@morse.com,nchen@rogers.com,http://hill.net/,Content Marketing,Proposal Sent,Service Mr cost add report.
7453,A23C6Cf1b4aE2Fb,Alyssa Friedman,Chelsea,Tyler,Hobbs-Bean,7446835358,001-242-821-9931x21510,egutierrez@fleming.com,lovechris@mcfarland.com,https://www.ayers-shea.com/,LinkedIn Outreach,Disqualified,Car stock rather want how.
7454,df1AbDFAecCF232,Heidi Leon,Terrance,Mclean,Manning LLC,265.268.9037x9474,628.265.1633x817,jackkent@coleman-gates.com,ibates@leon.org,https://www.kirby.biz/,Referral,Closed Lost,Meeting stuff couple.
7455,F488dd89E0d3dCA,Katherine Murray,Jack,Dudley,"Morris, Patel and Arnold",(594)486-0015,8897355474,sonyagay@lewis.com,parrishtoni@vaughn.com,https://www.welch.org/,Purchased List,On Hold,Sometimes music choice we early.
7456,59418289c097c68,Geoffrey Black,Mario,Fitzpatrick,Jarvis Group,001-804-548-9137x51911,262-787-8633x23975,diamond51@singleton.com,fmeyers@mccann-nguyen.com,http://kidd.com/,Content Marketing,Closed Won,Per paper south TV nothing approach.
7457,Ab224DCCf0E2e9e,Alejandro Mcfarland,Franklin,Burns,Mccann-Bradford,(640)236-2731x71079,831-299-5634x89963,istrickland@sutton.com,robertoellison@proctor.com,https://cherry.com/,Networking Event,Contacted,Piece early black night.
7458,F35756a2b7cEc9C,Taylor Frey,Mandy,Gonzalez,Woodard Inc,(262)858-4565,001-870-382-0504,charlottefaulkner@lara-padilla.biz,johndougherty@landry-escobar.com,https://cherry.com/,Content Marketing,Closed Lost,Investment across help think.
7459,d5cb5a47D60DA70,Brooke Sexton,Margaret,Ochoa,Schwartz Group,744-785-4056,705.951.4746x8659,bernard95@campos.net,xkelly@kidd-beard.info,https://www.kelly-keller.org/,Cold Email,Contacted,Bad feeling all wind.
7460,F6D915aC3dDf61f,Warren Barton,Jodi,Braun,"Wolf, Walker and Howard",(479)567-8875x8660,(731)530-9232x3885,uhancock@frederick.org,vincentmason@norton.com,http://rangel.org/,Trade Show,Proposal Sent,Third hand middle situation information arm difficult yeah.
7461,276Edc43Df03aBF,Candice Bautista,Dylan,Wyatt,Knapp-Rogers,+1-622-814-8844,+1-905-446-2754x910,flynnlance@stein-cantrell.net,bcooper@schultz.biz,http://banks.info/,Cold Email,Contacted,Better wide worry she responsibility important baby.
7462,30839Aa953EdbE6,Claire Stone,Caitlyn,Mathis,Watkins-Phillips,001-357-712-4677x01625,(214)605-8397,huangdarin@hammond-brady.net,pagecody@underwood.com,http://www.johns-esparza.com/,LinkedIn Outreach,On Hold,Certainly without practice place adult report.
7463,04E46b62Cfe58AA,Manuel Burch,Charlotte,Herrera,"Braun, Reyes and Jones",+1-543-487-9901x57232,612-818-2637x2098,bethanysnyder@clarke-larson.com,mariahkeith@gilmore.com,https://www.ayers.com/,Other,Re-engagement,Whose dream ok no her mean poor.
7464,86bea191AEdAaC1,Janet Browning,Tim,Hancock,Montes and Sons,579.915.9894x45226,001-399-885-2727x8257,alexisbenjamin@sherman-chambers.com,rangeljared@kelley.com,https://berry.com/,Retargeting Ads,Disqualified,Head conference return visit your early yourself.
7465,35716333B6F5CAA,Darrell Henderson,Desiree,Lowery,Ayala-Walsh,4275533042,001-552-249-3330x6803,mmooney@gould.info,mackenzie73@clay.com,http://www.rodriguez-wu.com/,Cold Call,Closed Won,Thousand newspaper final finish choose he.
7466,f4dEfDcb16cbBc5,Johnny Riggs,Mathew,Love,Zhang Group,370.382.1796x5083,341.516.2743,hudsontroy@wall.com,kayleewheeler@rose-armstrong.com,http://neal.com/,Cold Email,Qualified,Which woman enter Congress find raise.
7467,5F79992980FEAdA,Dwayne Ortega,Micheal,Archer,"Ali, Holloway and Zhang",+1-924-756-5645x04890,824-897-6292,rsteele@bass.com,sergio23@sampson.com,https://www.fry.com/,Chatbot,Proposal Sent,Mission outside weight economy box.
7468,D1ecc92dC6300DA,Tyrone Moses,Luke,Branch,"Pearson, Braun and Garner",+1-351-885-1824x9466,5799107420,lvasquez@douglas.org,coloncaroline@george.com,http://washington.com/,LinkedIn Outreach,Re-engagement,Second draw fish least bar.
7469,F24Fad12b133618,Karl Morales,Katrina,Bender,Day Ltd,(650)973-8056,(748)214-4530,qmacias@dickson-chase.com,jsanders@maddox-powell.info,https://lawrence-krueger.com/,Chatbot,Re-engagement,Relate security sure wide.
7470,09bA9Be9e61Ef67,Tom Bonilla,Steve,Caldwell,Craig-Hill,993.356.1430x4195,559.783.4347,romanbianca@oneill-barrera.com,barbaraestrada@pennington.biz,https://barker.com/,Content Marketing,On Hold,Customer sign section edge reason.
7471,63243F4FC76cf06,Monica Manning,Julian,Wolfe,Fisher-Grant,427-337-8586x6732,337-413-2094,eduardo54@kidd.org,estradacristina@stevenson-ballard.org,http://www.haley.net/,Website Form,New Lead,Seat art visit man day meet hot.
7472,3cfA6B024acD3bc,Natalie Frank,Christina,Kirk,Montgomery LLC,3652572359,760.429.8862,ellen84@roman-acevedo.com,shelleybuckley@callahan-garza.net,https://www.strong-decker.com/,Podcast,New Lead,Physical marriage tell Democrat drug him war.
7473,cF0074a7D3D9FA4,Andrew Clark,Molly,Tanner,Warner-Powell,781.415.4026,6287890724,tiffany89@gordon.com,christine60@warren.org,http://www.parks.com/,Social Media,Qualified,Behind in answer present have.
7474,156E169f94a1531,Jean Larson,Sean,Howe,Davidson LLC,(360)712-2249x66596,(805)941-7009x169,brittanyfisher@tyler.com,pennymcdowell@kent.com,http://www.norman.org/,Webinars,Closed Lost,Investment career growth music they few he.
7475,782F9Dfd3a9337C,Maurice Reid,Francisco,Herring,"Turner, Bolton and Huffman",+1-739-302-8804x59350,001-297-537-9924x8570,charlesmaria@li-butler.biz,haassamantha@strong-mcneil.net,https://skinner.biz/,Retargeting Ads,Re-engagement,Take fund born order.
7476,Afea26d48EF7B71,Marilyn Barber,Jordan,Becker,Sexton Group,(366)918-0116x240,+1-566-409-3755x314,nstrong@king-joseph.com,sharonweiss@chandler.com,http://carney.com/,Content Marketing,Negotiation,Use summer something town trade already.
7477,febc5DAd3B6aEBF,Kelly Morrison,Troy,Haney,"Landry, Little and Ballard",(779)672-5818x73755,(985)972-8963,qdouglas@pacheco.org,bailey02@dunn-young.net,https://www.quinn-brooks.com/,Networking Event,On Hold,Pull form card actually close area.
7478,C9Db59Ba4FEeb9b,Whitney Thompson,Dean,Forbes,Keller Ltd,366-930-7370,(584)341-1432x251,bonnieashley@baker.com,alyons@hubbard.biz,http://vang.com/,Referral,Re-engagement,Arrive seem chance far before treat.
7479,ad1E9289Db3f919,Cassie Shaw,Gary,Zimmerman,Hickman and Sons,(245)409-4681x920,+1-724-793-5439,madison83@hall.info,pottscatherine@coleman-briggs.biz,http://franklin.com/,Purchased List,Re-engagement,Table various authority leave top sing likely.
7480,0bc0b4423CdCC38,Crystal Arroyo,Ricky,Evans,"Palmer, Patel and Dalton",309.631.7658x879,535.977.6019,cristinabraun@pace.org,alicia85@whitney.com,https://www.bird.com/,Networking Event,Negotiation,Form customer job.
7481,CEaC5feEBF652Ac,Shawna Dawson,Colton,Cameron,Torres Ltd,(215)473-7090,6458787191,ijohnson@dawson.com,cgoodman@alvarado.com,https://www.faulkner-richards.info/,Google Ads,Negotiation,Name capital region forget good people north.
7482,CfF9EA1650a2c2C,Mindy Horn,Candice,Cervantes,Chavez Ltd,925-700-1122,563-258-1928x806,spenceralvarez@cabrera.com,mendezcarla@logan.com,http://www.dawson.com/,Google Ads,On Hold,Because easy edge season grow mouth seven.
7483,2eaE4f638503C37,Summer Marsh,Kimberly,Guerrero,Cobb and Sons,677.549.9513,495-257-2575,isabella91@watts.com,gdalton@wong.com,https://www.hardin-valenzuela.info/,Webinars,Negotiation,Task six above best.
7484,6C30f5C9694Ba3e,Jill Mcdaniel,Holly,Levy,"King, Hinton and Bowen",001-209-730-2850x6564,964-746-2025x48831,flowersmelanie@lucero-moody.biz,arianacarney@barker-chapman.com,http://www.stark-arias.com/,Chatbot,Contacted,We standard south my top out.
7485,F10F80FAcB5BAe3,Scott Dillon,Kendra,Campbell,"Reilly, Yoder and Gordon",(311)586-9354x11859,549.434.4693,francesmoon@willis-pratt.biz,williehurley@gibbs.com,http://bautista.com/,Trade Show,Qualified,Difference beat relationship fire activity.
7486,d19efDB6CaebD5b,Alejandra Patterson,Jay,Tanner,"Merritt, Underwood and Owen",(675)741-7683x68664,+1-649-442-8772,sullivanalexander@holmes-dorsey.com,kellison@schneider-hess.com,https://www.choi.biz/,Direct Traffic,Re-engagement,Weight product national available art something owner.
7487,d665cE5aa9BbC3E,Clayton Joseph,Katelyn,Cummings,Tran and Sons,001-389-298-5620x448,(812)938-6548x29472,michelleowens@hull-hutchinson.com,lwalsh@vaughn-hoffman.net,http://www.massey.com/,Cold Call,Contacted,Hope will he reason.
7488,b6ae4DAB0F59609,Allen Lozano,Jodi,Castillo,Martinez-Meza,485-494-4717,+1-806-844-2993x62934,neilkane@wilkinson-salazar.com,jennaquinn@mcmillan.info,http://www.willis-mullins.info/,Cold Email,Negotiation,Great simple part history tell.
